Index,Voltage_mV
1602,0.013613
1603,0.007867
1604,0.009723
1605,-0.008797
1606,-0.012813
1607,0.018624
1608,0.086916
1609,0.040444
1610,-0.003788
1611,0.017862
1612,-0.012339
1613,-0.024976
1614,-0.027692
1615,-0.046157
1616,-0.073985
1617,-0.085342
1618,-0.104054
1619,-0.042898
1620,0.008094
1621,0.023595
1622,0.075578
1623,0.073312
1624,0.036790
1625,-0.002531
1626,-0.015071
1627,-0.005407
1628,-0.004820
1629,-0.029817
1630,0.020844
1631,-0.012320
1632,-0.050457
1633,0.005517
1634,0.000565
1635,0.031750
1636,0.068248
1637,0.009986
1638,0.046527
1639,-0.010921
1640,0.006703
1641,0.002429
1642,-0.013611
1643,0.004960
1644,0.011055
1645,-0.014792
1646,-0.032605
1647,-0.006229
1648,-0.016619
1649,0.005856
1650,0.061974
1651,0.071273
1652,0.016432
1653,-0.040892
1654,-0.064956
1655,-0.047017
1656,-0.037475
1657,-0.031478
1658,-0.019921
1659,-0.016541
1660,-0.001544
1661,0.030741
1662,0.035833
1663,0.088583
1664,0.083104
1665,0.015424
1666,-0.028063
1667,-0.040854
1668,-0.017086
1669,0.011002
1670,-0.022578
1671,-0.035513
1672,-0.013057
1673,-0.002512
1674,-0.035218
1675,-0.010941
1676,0.021972
1677,0.008996
1678,0.045523
1679,0.052380
1680,0.054042
1681,0.013533
1682,-0.053725
1683,-0.061832
1684,-0.073869
1685,-0.073190
1686,-0.053186
1687,0.025575
1688,0.028951
1689,0.035101
1690,0.029865
1691,0.015726
1692,0.019392
1693,0.031251
1694,0.059579
1695,0.039033
1696,0.000037
1697,0.017538
1698,-0.015365
1699,-0.007011
1700,0.007381
1701,0.027046
1702,0.022009
1703,-0.074301
1704,-0.095043
1705,-0.068625
1706,-0.072512
1707,-0.001127
1708,0.022141
1709,0.006954
1710,0.018715
1711,0.048537
1712,0.086954
1713,0.067567
1714,0.016119
1715,-0.026155
1716,-0.048908
1717,0.007751
1718,-0.013219
1719,-0.028219
1720,-0.040489
1721,-0.001893
1722,0.030842
1723,0.015662
1724,-0.019228
1725,-0.054970
1726,0.025878
1727,0.026458
1728,-0.070900
1729,-0.047115
1730,-0.006655
1731,0.028871
1732,0.058677
1733,0.111349
1734,0.080196
1735,0.077168
1736,0.004803
1737,-0.102053
1738,-0.091961
1739,-0.058413
1740,-0.054098
1741,-0.049167
1742,-0.019111
1743,0.000741
1744,0.048238
1745,0.080638
1746,-0.001235
1747,0.022513
1748,0.026257
1749,-0.003483
1750,-0.029668
1751,0.029610
1752,0.053685
